ref_bacen;nu_ordem;inicio_plantio;final_plantio;inicio_colheita;final_colheita;data_vencimento;idempreendimento;idevento;idsolo;idirrigacao;idciclo;idgrao;idcultivar;idprograma;estado
507980458;1;01/04/2019;01/06/2019;01/09/2019;20/09/2019;22/12/2019;12000000000000;24;3;1;22;8;3;1;PR
512577433;1;06/10/2021;15/11/2021;18/02/2022;27/03/2022;02/08/2022;12000000000000;48;3;1;22;8;1;1;PR
508226237;1;05/07/2019;20/07/2019;12/12/2019;27/12/2019;15/03/2020;12000000000000;86;3;3;22;0;1;1;SC
510335825;1;01/10/2020;05/10/2020;29/01/2021;02/02/2021;20/06/2021;12000000000000;48;2;0;22;0;1;1;SC
506658023;1;25/05/2018;06/06/2018;05/11/2018;15/11/2018;17/06/2019;12000000000000;17;2;1;22;8;3;50;RS
508704791;1;01/11/2019;30/11/2019;01/04/2020;22/05/2020;14/07/2020;12000000000000;48;3;1;22;8;1;1;RS
505994028;1;10/02/2018;28/02/2018;01/07/2018;15/08/2018;20/02/2019;12000000000000;48;3;1;22;8;1;50;MS
512056865;1;01/07/2021;01/09/2021;28/12/2021;28/02/2022;20/03/2022;12000000000000;48;3;1;22;0;11;1;RS
510873178;1;25/02/2021;05/03/2021;15/07/2021;12/08/2021;14/12/2021;12000000000000;24;3;1;22;8;99;999;MS
512729208;1;25/10/2021;30/10/2021;25/03/2022;30/03/2022;24/11/2022;12000000000000;48;9;1;22;8;99;50;MS
512386485;1;20/10/2021;15/11/2021;22/02/2022;20/03/2022;15/06/2022;12000000000000;48;3;1;22;3;1;1;PR
508738958;1;11/11/2019;30/11/2019;04/04/2020;23/04/2020;15/07/2020;12000000000000;48;2;1;22;8;2;1;RS
513933966;1;01/06/2022;30/06/2022;01/11/2022;10/11/2022;10/01/2023;12000000000000;24;9;1;22;8;99;999;RS
513006700;1;15/02/2022;20/02/2022;26/05/2022;25/07/2022;15/10/2022;12000000000000;24;3;1;22;8;99;1;PR
509494947;1;;;;;20/10/2020;12000000000000;86;2;2;22;0;11;50;ES
511374736;1;06/02/2021;20/03/2021;15/06/2021;15/08/2021;01/11/2021;12000000000000;24;3;1;22;8;1;1;PR
512251035;1;10/08/2021;10/10/2021;10/01/2022;12/03/2022;07/07/2022;12000000000000;48;9;1;22;8;1;1;RS
512562080;1;20/10/2021;20/12/2021;10/03/2022;10/05/2022;13/09/2022;12000000000000;48;9;1;22;8;99;1;RS
507793039;1;13/02/2019;13/02/2019;08/06/2019;08/06/2019;15/11/2019;12000000000000;17;3;1;22;3;1;1;PR
511866611;1;10/06/2021;10/06/2021;02/11/2021;02/11/2021;15/12/2021;12000000000000;24;3;1;22;3;2;50;PR
508773170;1;01/11/2019;30/11/2019;01/03/2020;31/03/2020;28/07/2020;12000000000000;48;3;1;22;8;1;1;RS
509744518;1;01/03/2020;01/03/2020;01/08/2020;01/08/2020;28/01/2021;12000000000000;48;9;1;22;8;99;1;PR
508673246;1;02/12/2019;05/12/2019;30/04/2020;30/04/2020;18/10/2020;12000000000000;48;3;1;22;8;99;1;RS
511183340;1;10/12/2020;10/01/2021;10/04/2021;10/05/2021;03/02/2022;12000000000000;48;2;1;22;8;1;1;RS
506822011;1;23/05/2018;28/05/2018;30/09/2018;05/10/2018;13/06/2019;12000000000000;79;3;1;22;8;1;1;PR
507882967;1;01/03/2019;20/03/2019;01/08/2019;20/08/2019;10/05/2020;12000000000000;48;3;1;22;8;5;1;PR
512742935;2;15/11/2021;01/12/2021;20/03/2022;10/04/2022;02/07/2022;12000000000000;48;3;1;22;8;1;1;RS
512265288;1;10/09/2021;25/10/2021;02/02/2022;19/03/2022;15/06/2022;12000000000000;48;3;1;22;8;2;1;RS
508743457;1;20/10/2019;20/11/2019;20/03/2020;20/04/2020;03/07/2025;12000000000000;48;3;1;22;8;3;1;RS
506301308;1;25/06/2018;10/07/2018;17/11/2018;02/12/2018;15/02/2019;12000000000000;110;3;1;22;0;3;1;SC
507900438;1;15/02/2019;20/02/2019;26/05/2019;25/07/2019;15/10/2019;12000000000000;79;3;1;22;8;3;1;PR
514073625;1;29/06/2022;01/07/2022;10/10/2022;10/12/2022;08/02/2023;12000000000000;17;3;1;22;8;5;999;PR
506356671;1;05/03/2018;10/03/2018;15/07/2018;31/08/2018;11/11/2018;12000000000000;48;3;1;22;8;99;1;PR
509309030;1;16/02/2020;28/02/2020;16/07/2020;31/07/2020;19/12/2020;12000000000000;48;2;1;22;8;1;50;PR
509079424;1;20/10/2019;15/12/2019;04/04/2020;15/05/2020;15/07/2022;12000000000000;48;3;1;22;8;2;1;RS
507256668;1;27/08/2018;30/08/2018;01/02/2019;03/02/2019;17/02/2020;12000000000000;79;2;1;22;8;6;1;SC
507658281;1;13/10/2018;15/10/2018;05/02/2019;07/02/2019;15/10/2019;12000000000000;48;3;1;22;3;1;1;PR
508956105;1;15/11/2019;15/12/2019;15/04/2020;15/05/2020;25/08/2023;12000000000000;48;2;1;22;8;3;1;RS
512245691;1;01/10/2021;14/10/2021;03/02/2022;16/02/2022;15/05/2022;12000000000000;48;3;1;22;3;1;1;PR
511179851;1;20/02/2021;20/04/2021;31/05/2021;31/07/2021;30/10/2021;12000000000000;48;3;1;22;8;2;1;PR
511574780;1;03/06/2021;08/06/2021;05/11/2021;20/11/2021;05/05/2022;12000000000000;17;9;1;22;8;99;1;RS
514495409;1;01/09/2022;05/09/2022;15/01/2023;20/01/2023;21/03/2023;12000000000000;61;3;1;22;8;1;50;PR
506450059;1;10/06/2018;30/06/2018;01/10/2018;17/10/2018;20/08/2019;12000000000000;24;3;1;22;8;3;1;RS
506504978;1;27/04/2018;25/06/2018;19/09/2018;17/11/2018;15/04/2019;12000000000000;24;3;1;22;3;2;1;PR
511814125;1;11/05/2021;21/05/2021;15/09/2021;30/09/2021;27/01/2022;12000000000000;79;3;1;22;8;2;1;PR
512554185;1;01/11/2021;25/11/2021;25/03/2022;15/04/2022;13/10/2022;12000000000000;48;3;1;22;0;1;1;RS
512229236;1;17/05/2021;18/05/2021;08/09/2021;10/09/2021;08/02/2022;12000000000000;24;3;1;22;8;2;999;PR
510447981;1;05/08/2020;05/09/2020;25/12/2020;15/02/2021;10/05/2021;12000000000000;48;3;1;22;8;99;1;RS
512496936;1;15/11/2021;15/12/2021;20/03/2022;15/04/2022;20/07/2022;12000000000000;48;3;1;22;8;1;1;RS
512656808;1;30/09/2021;29/11/2021;18/01/2022;19/03/2022;20/06/2022;12000000000000;48;3;1;22;8;1;1;RS
509802861;1;20/05/2020;20/06/2020;25/10/2020;25/10/2020;24/01/2021;12000000000000;24;3;1;22;8;1;1;RS
509735245;1;18/02/2020;18/02/2020;27/06/2020;27/06/2020;15/09/2020;12000000000000;48;3;1;22;3;99;1;PR
511868710;1;31/05/2021;01/07/2021;16/10/2021;10/11/2021;20/02/2022;12000000000000;17;3;1;22;8;1;1;RS
514024136;1;20/06/2022;31/07/2022;28/10/2022;08/12/2022;20/03/2023;12000000000000;17;2;1;22;8;1;1;SC
512246116;1;20/09/2021;21/09/2021;01/02/2022;02/02/2022;02/07/2022;12000000000000;48;3;1;22;8;1;1;PR
512378918;1;21/10/2021;20/12/2021;10/03/2022;10/05/2022;08/09/2022;12000000000000;48;9;1;22;8;99;1;RS
513666416;1;08/06/2022;08/06/2022;08/10/2022;10/10/2022;10/01/2023;12000000000000;17;3;1;22;8;3;1;PR
510181882;1;01/06/2020;30/06/2020;01/10/2020;20/10/2020;22/09/2021;12000000000000;48;3;1;22;8;9;1;PR
511826694;1;15/10/2021;16/10/2021;25/02/2022;26/02/2022;20/04/2022;12000000000000;48;3;1;22;8;1;999;MS
509133599;1;15/09/2019;30/09/2019;02/04/2020;17/04/2020;15/07/2020;12000000000000;31;3;1;22;8;11;1;SC
509139780;1;28/10/2019;30/11/2019;10/03/2020;30/04/2020;28/10/2020;12000000000000;48;3;1;22;8;99;1;RS
506085152;1;01/01/2018;10/03/2018;31/07/2018;31/08/2018;17/05/2019;12000000000000;48;3;1;22;8;1;1;PR
510760955;1;30/10/2020;30/10/2020;20/01/2021;25/01/2021;15/08/2021;12000000000000;48;3;1;22;8;1;1;PR
512474495;1;10/10/2021;10/10/2021;28/01/2022;28/01/2022;15/03/2022;12000000000000;48;3;1;22;3;1;50;PR
507083090;1;21/09/2018;10/10/2018;24/01/2019;12/02/2019;15/07/2019;12000000000000;48;3;1;22;3;1;1;PR
512578739;1;01/11/2021;10/12/2021;10/03/2022;30/04/2022;20/06/2022;12000000000000;48;3;1;22;8;99;50;RS
512310043;1;20/08/2021;20/10/2021;08/12/2021;07/02/2022;15/04/2022;12000000000000;48;3;1;22;8;1;1;SC
509489662;1;10/02/2020;28/02/2020;16/07/2020;28/07/2020;25/01/2021;12000000000000;48;3;1;22;8;1;1;PR
512510427;1;25/10/2021;20/12/2021;10/03/2022;30/04/2022;30/07/2022;12000000000000;48;3;1;22;8;2;1;RS
508648481;1;19/11/2019;06/12/2019;28/03/2020;14/04/2020;15/06/2020;12000000000000;48;2;1;22;8;2;1;RS
511825718;1;10/06/2021;15/06/2021;10/11/2021;15/11/2021;20/02/2022;12000000000000;31;3;1;22;8;99;1;RS
508885524;1;12/11/2019;25/11/2019;07/04/2020;30/04/2020;15/06/2025;12000000000000;48;2;1;22;8;2;50;RS
513569085;1;06/03/2022;08/03/2022;20/06/2022;22/06/2022;20/12/2022;12000000000000;17;3;1;22;8;2;1;PR
510089493;1;22/05/2020;30/06/2020;30/09/2020;15/10/2020;10/01/2021;12000000000000;24;9;1;22;8;99;1;RS
512392162;1;01/11/2021;15/12/2021;01/03/2022;30/04/2022;02/07/2022;12000000000000;48;3;1;22;8;3;1;RS
514041266;1;23/06/2022;24/06/2022;31/10/2022;01/11/2022;15/01/2023;12000000000000;17;3;1;22;3;1;1;PR
506613237;1;11/05/2018;31/05/2018;15/09/2018;15/10/2018;14/01/2019;12000000000000;17;3;1;22;8;1;1;PR
514372476;1;10/08/2022;20/09/2022;15/01/2023;10/02/2023;12/05/2023;12000000000000;48;3;1;22;8;1;1;RS
506060355;1;12/02/2018;13/02/2018;02/08/2018;02/08/2018;20/02/2019;12000000000000;48;3;1;22;8;8;1;PR
514278662;1;01/08/2022;01/10/2022;01/01/2023;01/03/2023;20/05/2023;12000000000000;48;3;1;22;8;1;1;RS
513706047;1;21/04/2022;21/06/2022;15/09/2022;15/11/2022;14/02/2023;12000000000000;17;3;1;22;8;1;1;PR
510335249;1;01/09/2020;25/10/2020;24/01/2021;19/03/2021;15/06/2021;12000000000000;48;3;1;22;8;2;1;RS
511382589;1;05/02/2021;10/02/2021;15/06/2021;20/06/2021;15/09/2021;12000000000000;48;3;1;22;3;1;1;PR
513085938;1;06/02/2022;28/02/2022;21/06/2022;13/07/2022;06/10/2022;12000000000000;24;3;1;22;8;1;1;PR
509016797;1;01/11/2019;30/12/2019;15/04/2020;15/05/2020;04/08/2020;12000000000000;48;3;1;22;8;3;1;RS
512707638;1;01/11/2021;15/12/2021;01/03/2022;30/04/2022;30/07/2022;12000000000000;48;3;1;22;8;3;1;RS
512539415;1;10/09/2021;20/09/2021;10/04/2022;30/04/2022;07/08/2022;12000000000000;48;3;1;22;8;1;1;SC
507142527;1;15/09/2018;30/10/2018;01/01/2019;15/02/2019;21/01/2020;12000000000000;48;3;1;22;8;1;1;PR
513716338;1;01/06/2022;20/06/2022;01/10/2022;20/10/2022;16/01/2023;12000000000000;17;3;1;22;8;1;1;SC
513535645;1;28/02/2022;10/03/2022;15/08/2022;30/08/2022;28/10/2022;12000000000000;24;3;1;22;8;1;999;PR
508332666;1;16/05/2019;23/05/2019;18/11/2019;26/11/2019;02/09/2020;12000000000000;17;3;1;22;8;1;1;RS
507360801;1;01/11/2018;30/11/2018;01/04/2019;10/05/2019;15/07/2019;12000000000000;17;2;1;22;8;3;1;RS
511065186;1;06/03/2021;10/03/2021;01/08/2021;20/08/2021;10/10/2021;12000000000000;48;3;1;22;8;1;1;PR
509083073;1;16/10/2019;30/11/2019;18/03/2020;30/04/2020;21/08/2020;12000000000000;48;2;1;22;8;3;1;RS
507139885;1;12/10/2018;12/10/2018;01/03/2019;01/03/2019;18/08/2019;12000000000000;48;3;1;22;8;1;1;PR
508920097;1;11/11/2019;21/11/2019;01/04/2020;20/04/2020;20/07/2020;12000000000000;48;2;1;22;3;2;1;RS
508267927;1;01/06/2019;01/06/2019;09/10/2019;09/10/2019;15/12/2019;12000000000000;48;3;1;22;3;1;1;PR
512355956;1;01/08/2021;20/08/2021;10/12/2021;25/12/2021;18/06/2022;12000000000000;48;3;1;22;8;1;1;RS
512346530;1;01/09/2021;15/09/2021;01/02/2022;10/02/2022;06/07/2022;12000000000000;48;3;1;22;8;1;1;PR
510443575;1;09/09/2020;09/10/2020;08/01/2021;05/02/2021;17/07/2021;12000000000000;17;3;1;22;8;3;1;PR
510542885;1;12/08/2020;20/09/2020;01/01/2021;31/01/2021;02/05/2021;12000000000000;48;3;1;22;8;99;1;RS
512256804;1;10/09/2021;10/10/2021;29/12/2021;28/01/2022;15/04/2022;12000000000000;48;3;1;22;8;1;1;RS
508333007;1;10/05/2019;30/05/2019;01/09/2019;25/09/2019;20/11/2019;12000000000000;48;3;1;22;8;3;1;PR
512654557;1;10/11/2021;15/11/2021;01/03/2022;15/04/2022;20/07/2022;12000000000000;48;3;1;22;8;99;1;RS
512350187;1;21/09/2021;10/10/2021;01/02/2022;15/02/2022;09/01/2023;12000000000000;48;3;1;22;8;1;1;PR
508878869;1;01/11/2019;30/11/2019;15/03/2020;30/04/2020;29/07/2025;12000000000000;48;3;1;22;8;1;1;RS
512686401;1;28/11/2021;25/12/2021;15/03/2022;25/04/2022;08/09/2022;12000000000000;48;2;1;22;8;2;1;RS
513258809;1;15/05/2022;17/05/2022;02/10/2022;04/10/2022;15/12/2022;12000000000000;24;3;1;22;3;2;1;PR
508881492;1;15/11/2019;01/12/2019;10/05/2020;21/05/2020;20/10/2020;12000000000000;48;3;1;22;8;3;999;RS
512243415;1;04/10/2021;15/10/2021;06/02/2022;17/02/2022;15/05/2022;12000000000000;48;3;1;22;3;1;1;PR
506442124;1;01/06/2018;01/08/2018;30/10/2018;30/11/2018;28/03/2019;12000000000000;110;1;4;1;0;1;1;SC
512335392;1;25/10/2021;25/11/2021;25/03/2022;25/04/2022;20/07/2022;12000000000000;48;9;1;22;8;99;1;RS
9862109;1;01/05/2017;31/05/2017;01/10/2017;31/10/2017;15/04/2018;12000000000000;48;3;1;22;3;2;1;PR
513614157;1;01/06/2022;20/06/2022;20/10/2022;05/11/2022;04/02/2023;12000000000000;24;3;1;22;8;2;1;RS
510336780;1;01/09/2020;25/10/2020;24/01/2021;19/03/2021;15/06/2021;12000000000000;48;2;1;22;8;2;1;RS
510668541;1;15/09/2020;15/10/2020;15/02/2021;15/03/2021;14/06/2021;12000000000000;48;3;1;22;8;1;1;RS
514161988;1;01/09/2022;10/09/2022;01/12/2022;10/12/2022;10/03/2023;12000000000000;17;9;1;22;8;99;1;SC
512416716;1;20/11/2021;25/12/2021;25/03/2022;29/04/2022;15/06/2022;12000000000000;48;3;1;22;3;1;1;SC
513001375;1;25/10/2021;10/11/2021;01/02/2022;15/02/2022;17/05/2022;12000000000000;48;9;1;22;8;99;1;SC
509896770;1;01/06/2020;20/06/2020;25/10/2020;05/11/2020;01/03/2021;12000000000000;24;3;1;22;8;99;1;RS
512742506;1;08/11/2021;30/11/2021;16/02/2022;10/03/2022;20/06/2022;12000000000000;48;2;1;22;8;1;1;RS
512358606;1;11/09/2021;10/11/2021;14/02/2022;16/04/2022;15/07/2022;12000000000000;31;3;1;22;8;99;1;PR
510953987;1;25/12/2020;31/12/2020;25/05/2021;10/06/2021;08/09/2021;12000000000000;48;9;1;22;8;99;1;SC
514114716;1;04/08/2022;09/08/2022;31/12/2022;05/01/2023;20/03/2023;12000000000000;48;9;1;22;8;1;1;RS
513748667;1;01/05/2022;30/06/2022;01/11/2022;30/12/2022;25/02/2023;12000000000000;17;3;0;0;0;1;999;SE
9899317;1;01/04/2017;30/04/2017;01/10/2017;31/10/2017;26/06/2018;12000000000000;24;3;1;22;8;3;999;PR
512859693;1;02/10/2021;02/10/2021;04/02/2022;04/02/2022;15/04/2022;12000000000000;48;3;1;22;3;1;1;PR
512711022;1;01/11/2021;31/12/2021;10/03/2022;05/05/2022;04/08/2022;12000000000000;48;3;1;22;8;99;1;RS
509551078;1;25/01/2020;10/02/2020;10/06/2020;05/07/2020;02/01/2021;12000000000000;48;3;1;22;8;99;1;PR
512490254;1;15/10/2021;08/12/2021;01/05/2022;30/05/2022;02/02/2023;12000000000000;48;9;1;22;8;1;1;SC
512728066;1;05/11/2021;25/11/2021;15/03/2022;10/04/2022;06/01/2023;12000000000000;48;3;1;22;8;2;1;RS
510557502;1;01/09/2020;01/11/2020;01/02/2021;01/04/2021;28/07/2021;12000000000000;48;3;1;22;8;6;1;SC
514182092;1;20/08/2022;20/10/2022;27/01/2023;29/03/2023;20/06/2023;12000000000000;24;3;2;22;0;11;1;RS
513935392;1;10/06/2022;10/06/2022;18/10/2022;18/10/2022;15/12/2022;12000000000000;17;3;1;22;3;1;999;PR
506466287;1;01/05/2018;31/05/2018;01/08/2018;30/09/2018;28/12/2018;12000000000000;48;9;1;22;8;99;50;PR
514767529;1;28/09/2022;28/09/2022;20/02/2023;20/02/2023;20/06/2023;12000000000000;48;2;1;22;8;1;1;RS
511429207;1;19/02/2021;19/02/2021;29/06/2021;29/06/2021;15/09/2021;12000000000000;48;3;1;22;3;99;1;PR
512561521;1;25/09/2021;20/10/2021;15/02/2022;10/03/2022;09/06/2022;12000000000000;48;3;1;22;8;99;1;PR
509302933;1;01/11/2019;20/11/2019;15/04/2020;31/05/2020;27/01/2021;12000000000000;48;2;1;22;8;3;1;RS
508007521;1;15/02/2019;28/02/2019;15/05/2019;30/05/2019;25/08/2019;12000000000000;17;3;1;22;8;1;1;PR
509535285;1;18/12/2019;30/12/2019;05/05/2020;15/05/2020;20/06/2024;12000000000000;48;2;1;22;8;2;50;RS
508688990;1;01/11/2019;30/11/2019;25/03/2020;10/04/2020;21/05/2025;12000000000000;48;3;1;22;8;1;1;RS
510613178;1;01/08/2020;15/09/2020;01/01/2021;20/02/2021;11/08/2021;12000000000000;48;3;1;22;8;1;1;RS
507976288;1;25/02/2019;20/03/2019;15/07/2019;22/08/2019;31/12/2019;12000000000000;48;3;1;22;8;1;1;MS
513610367;1;01/06/2022;05/06/2022;19/10/2022;23/10/2022;15/01/2023;12000000000000;17;3;1;22;8;1;1;RS
509344491;1;02/02/2020;07/02/2020;05/07/2020;20/07/2020;02/11/2020;12000000000000;48;3;1;22;8;3;1;PR
509860815;1;21/05/2020;30/06/2020;20/10/2020;30/11/2020;04/02/2021;12000000000000;24;3;1;22;8;1;1;RS
513508746;1;01/06/2022;15/06/2022;10/10/2022;30/10/2022;29/03/2023;12000000000000;17;9;1;22;8;3;50;RS
514240071;1;05/09/2022;19/10/2022;24/12/2022;06/02/2023;15/04/2023;12000000000000;48;2;1;22;8;2;1;RS
513445431;1;15/02/2022;15/02/2022;21/05/2022;21/05/2022;15/08/2022;12000000000000;17;3;1;22;3;99;1;PR
511648693;1;01/06/2021;01/07/2021;19/10/2021;18/11/2021;15/02/2022;12000000000000;17;3;1;22;8;2;1;RS
508371269;1;26/05/2019;27/05/2019;26/09/2019;27/09/2019;02/02/2020;12000000000000;48;3;1;22;8;3;1;PR
509080945;2;01/11/2019;30/11/2019;10/03/2020;10/04/2020;21/07/2020;12000000000000;48;2;1;22;8;3;1;RS
9298068;1;01/02/2017;28/02/2017;01/06/2017;30/06/2017;15/11/2017;12000000000000;17;3;1;22;3;1;1;PR
512350246;1;30/08/2021;30/08/2021;07/01/2022;07/01/2022;15/03/2022;12000000000000;48;3;1;22;3;2;1;PR
511578700;1;15/05/2021;30/06/2021;20/10/2021;10/11/2021;08/02/2022;12000000000000;24;2;1;22;8;99;1;RS
513884494;1;02/06/2022;02/06/2022;02/10/2022;02/10/2022;02/03/2023;12000000000000;24;3;1;22;8;99;999;PR
514670714;1;14/09/2022;14/09/2022;02/01/2023;02/01/2023;15/03/2023;12000000000000;48;3;1;22;3;1;1;PR
513733956;1;;;;;07/05/2023;12000000000000;24;3;1;0;0;6;1;SC
9808224;1;01/06/2017;30/06/2017;01/12/2017;31/12/2017;02/04/2018;12000000000000;17;3;1;22;8;3;1;RS
509761412;1;21/05/2020;25/06/2020;25/10/2020;30/10/2020;28/01/2021;12000000000000;24;9;1;22;8;99;1;RS
511257434;1;16/02/2021;18/02/2021;30/06/2021;04/07/2021;03/10/2021;12000000000000;48;3;1;22;8;99;1;PR
510432794;1;;;;;16/05/2021;12000000000000;24;3;1;0;0;3;1;SC
511710706;1;01/06/2021;01/07/2021;19/10/2021;18/11/2021;15/02/2022;12000000000000;17;3;1;22;8;2;1;RS
509577592;1;18/02/2020;28/02/2020;15/07/2020;25/07/2020;22/01/2021;12000000000000;48;3;1;22;8;1;1;PR
513364338;1;20/03/2022;20/05/2022;01/11/2022;30/11/2022;14/01/2023;12000000000000;17;2;0;0;0;2;999;PE
513230299;1;26/02/2022;28/02/2022;03/06/2022;06/06/2022;15/09/2022;12000000000000;17;3;1;22;8;99;1;PR
508776188;1;10/10/2019;12/11/2019;20/03/2020;15/04/2020;16/07/2020;12000000000000;48;2;1;22;8;3;1;RS
508989677;1;02/12/2019;10/12/2019;12/05/2020;20/05/2020;20/07/2020;12000000000000;48;3;1;22;8;2;999;RS
512483993;1;10/10/2021;30/11/2021;10/02/2022;11/04/2022;09/10/2022;12000000000000;48;2;1;22;8;1;1;RS
509980025;1;11/05/2020;20/06/2020;20/10/2020;30/10/2020;10/08/2021;12000000000000;24;3;1;22;8;1;1;RS
508274464;1;01/06/2019;30/07/2019;15/11/2019;15/12/2019;03/09/2020;12000000000000;48;3;1;22;8;3;1;PR
512237379;1;;;;;30/06/2022;12000000000000;24;1;1;0;0;3;1;SP
512971937;1;22/10/2021;30/10/2021;01/04/2022;30/05/2022;25/08/2022;12000000000000;48;3;1;22;8;99;1;RS
514646502;1;10/09/2022;30/09/2022;20/01/2023;20/02/2023;20/05/2023;12000000000000;48;2;1;22;8;2;1;RS
512445937;1;01/09/2021;30/10/2021;20/02/2022;20/04/2022;20/07/2022;12000000000000;48;9;1;22;8;99;1;RS
511627302;1;15/04/2021;20/05/2021;01/08/2021;30/09/2021;30/03/2022;12000000000000;24;3;1;22;8;1;1;PR
512477898;1;01/10/2021;01/10/2021;05/02/2022;05/02/2022;05/05/2022;12000000000000;48;3;1;22;8;99;1;PR
514247346;1;16/08/2022;30/09/2022;08/01/2023;22/02/2023;15/05/2023;12000000000000;48;3;1;22;8;2;1;RS
512685627;1;;;;;09/04/2023;12000000000000;48;9;1;0;0;11;1;MG
510344435;1;11/08/2020;20/09/2020;10/01/2021;30/01/2021;01/05/2021;12000000000000;48;3;1;22;8;3;1;RS
511772893;1;01/06/2021;15/06/2021;20/10/2021;27/10/2021;26/01/2022;12000000000000;17;3;1;22;8;99;1;RS
508549861;1;19/05/2019;19/05/2019;20/09/2019;20/09/2019;12/06/2020;12000000000000;48;3;1;22;8;1;1;PR
513034264;1;20/02/2022;28/02/2022;30/06/2022;08/07/2022;03/03/2023;12000000000000;110;2;1;22;8;1;50;MS
509100584;1;25/09/2019;25/09/2019;20/12/2019;20/12/2019;09/04/2020;12000000000000;135;3;1;22;8;2;1;PR
513560567;1;10/03/2022;31/03/2022;01/08/2022;31/08/2022;22/11/2022;12000000000000;110;3;1;22;8;1;1;PR
511413383;1;10/01/2021;10/01/2021;20/05/2021;20/05/2021;15/08/2021;12000000000000;48;3;1;22;3;1;1;PR
507949239;1;05/02/2019;20/02/2019;01/07/2019;31/07/2019;30/10/2019;12000000000000;79;3;1;22;8;3;1;PR
505993977;1;01/02/2018;20/02/2018;01/07/2018;30/08/2018;20/02/2019;12000000000000;48;3;1;22;8;1;50;PR
509806550;1;16/07/2020;20/07/2020;20/09/2020;10/11/2020;09/02/2021;12000000000000;48;3;1;22;8;2;1;PR
508850216;1;01/11/2019;30/11/2019;20/03/2020;15/04/2020;06/01/2021;12000000000000;48;3;1;22;8;99;1;RS
508746334;1;20/10/2019;11/11/2019;20/04/2020;11/05/2020;30/07/2020;12000000000000;48;3;1;22;8;1;1;RS
510687112;1;15/11/2020;15/12/2020;15/04/2021;15/05/2021;11/08/2021;12000000000000;48;2;1;22;8;3;1;RS
506677736;1;30/05/2018;10/06/2018;26/09/2018;03/10/2018;25/12/2018;12000000000000;17;3;1;22;8;3;1;RS
512529549;1;30/10/2021;30/11/2021;30/03/2022;16/04/2022;15/07/2022;12000000000000;48;3;1;22;8;2;1;RS
513349494;1;25/01/2022;25/01/2022;17/05/2022;17/05/2022;15/08/2022;12000000000000;110;3;1;22;3;1;1;PR
512589461;1;10/09/2021;10/11/2021;20/02/2022;20/04/2022;20/07/2022;12000000000000;48;9;1;22;8;99;1;RS
510121099;1;02/06/2020;30/06/2020;20/10/2020;17/11/2020;17/02/2021;12000000000000;48;3;1;22;8;2;1;RS
512745606;1;15/11/2021;15/12/2021;01/02/2022;30/03/2022;29/06/2022;12000000000000;48;2;1;22;8;1;1;RS
511649719;1;20/06/2021;10/07/2021;27/11/2021;17/12/2021;15/03/2022;12000000000000;17;1;0;22;0;1;1;SC
512717637;1;30/10/2021;30/11/2021;22/03/2022;10/05/2022;01/09/2022;12000000000000;48;3;1;22;8;99;1;RS
513879779;1;;;;;23/04/2023;12000000000000;24;2;1;0;0;5;1;RS
512576539;1;01/11/2021;30/11/2021;01/04/2022;30/04/2022;20/07/2022;12000000000000;48;3;1;22;8;1;1;RS
9773359;1;10/04/2017;30/04/2017;01/09/2017;25/09/2017;23/02/2018;12000000000000;48;3;1;22;8;3;999;PR
9773359;1;10/04/2017;30/04/2017;01/09/2017;25/09/2017;23/02/2018;12000000000000;17;3;1;22;8;3;999;PR
513990915;1;15/06/2022;15/07/2022;25/10/2022;15/11/2022;15/04/2023;12000000000000;17;3;1;22;8;99;50;RS
512808803;1;25/08/2021;25/08/2021;25/12/2021;28/12/2021;10/04/2022;12000000000000;48;9;1;22;8;99;1;RS
512563748;1;15/10/2021;01/11/2021;22/02/2022;11/03/2022;15/05/2022;12000000000000;48;2;1;22;8;2;1;RS
511785468;1;01/03/2021;01/03/2021;22/08/2021;22/08/2021;13/02/2022;12000000000000;24;3;1;22;8;99;1;PR
512566724;1;01/09/2021;30/09/2021;01/02/2022;10/02/2022;08/10/2022;12000000000000;48;3;1;22;8;1;50;PR
509880362;1;13/02/2020;14/02/2020;30/06/2020;30/06/2020;18/11/2020;12000000000000;48;3;1;22;8;99;50;PR
512408356;1;25/09/2021;30/10/2021;15/01/2022;15/02/2022;15/05/2022;12000000000000;48;3;1;22;8;99;1;PR
513768079;1;20/05/2022;30/06/2022;15/10/2022;30/10/2022;29/01/2023;12000000000000;24;3;1;22;8;99;1;RS
510561620;1;10/08/2020;10/09/2020;20/01/2021;10/02/2021;10/05/2021;12000000000000;48;3;1;22;8;99;1;RS
510048406;1;11/05/2020;31/05/2020;11/09/2020;12/10/2020;24/03/2021;12000000000000;24;2;1;22;8;3;1;PR
514303062;1;;;15/12/2022;15/01/2023;10/04/2023;12000000000000;17;3;1;22;0;99;1;RS
513589830;1;20/03/2022;20/03/2022;30/05/2022;15/06/2022;13/09/2022;12000000000000;17;3;1;22;8;1;1;PR
511826841;1;05/07/2021;10/08/2021;10/11/2021;30/12/2021;29/03/2022;12000000000000;17;1;4;22;0;3;1;SC
512393562;1;01/11/2021;30/11/2021;01/03/2022;31/03/2022;30/06/2022;12000000000000;48;3;1;22;8;2;1;RS
